Event.Id,Investigation.Type,Accident.Number,Event.Date,Location,Country,Latitude,Longitude,Airport.Code,Airport.Name,Injury.Severity,Aircraft.damage,Aircraft.Category,Registration.Number,Make,Model,Amateur.Built,Number.of.Engines,Engine.Type,FAR.Description,Purpose.of.flight,Air.carrier,Total.Fatal.Injuries,Total.Serious.Injuries,Total.Minor.Injuries,Total.Uninjured,Weather.Condition,Broad.phase.of.flight,Report.Status,Publication.Date,Total_Passengers_Est,Fatal_Injury_Rate,Serious_Injury_Rate,Severe_Injury_Rate,Is_Destroyed,Make_Model
20150624X93848,Accident,ERA15LA248,2015-06-18,"St. Augustine, FL",United States,295733N,0812023W,SGJ,NORTHEAST FLORIDA RGNL,Non-Fatal,Substantial,Airplane,N6553L,CESSNA,152,No,1.0,Reciprocating,091,Instructional,Florida Aviation Career Training,0.0,0.0,0.0,2.0,VMC,Unknown,"A partial loss of engine power for reasons that could not be determined based on the available information.",25-09-2020,2.0,0.0,0.0,0.0,False,CESSNA_152
20150619X00546,Accident,CEN15FA278,2015-06-19,"Shreveport, LA",United States,323217N,0934447W,DTN,SHREVEPORT DOWNTOWN,Fatal,Substantial,Airplane,N5743A,CESSNA,172,No,1.0,Reciprocating,091,Personal,BAG FLYING CLUB INC,1.0,0.0,0.0,0.0,VMC,Unknown,The pilot's loss of airplane control during initial climb after takeoff for reasons that could not be determined because an examination of the airframe and engine did not reveal any preimpact anomalies.,25-09-2020,1.0,1.0,0.0,1.0,False,CESSNA_172
20150622X32906,Accident,GAA15CA128,2015-06-19,"Long Beach, CA",United States,334922N,0118831W,LGB,LONG BEACH /DAUGHERTY FIELD/,Non-Fatal,Substantial,Airplane,N24022,BEECH,C23,No,1.0,Reciprocating,091,Personal,RANJIV PRIYANTHA GOONETILLEKE,0.0,0.0,0.0,1.0,VMC,Unknown,"The pilot failed to maintain clearance from trees while maneuvering to land at night, which resulted in a collision with terrain/objects. A factor contributing to the accident was the lack of oversight by ATC; failing to insure that the fully operational VASI was turned on during the hours of darkness.",25-09-2020,1.0,0.0,0.0,0.0,False,BEECH_C23
20160128X50658,Accident,CEN15LA451,2015-06-20,"Carthage, IN",United States,394418N,0853419W,IN81,SMALL FIELD,Non-Fatal,Substantial,Airplane,N17292,CESSNA,150L,No,1.0,Reciprocating,091,Personal,,0.0,0.0,0.0,1.0,VMC,Unknown,The partial loss of engine power due to carburetor icing.,25-09-2020,1.0,0.0,0.0,0.0,False,CESSNA_150L
20150831X42354,Accident,GAA15CA241,2015-06-22,"Upperville, VA",United States,385818N,0775211W,,,Non-Fatal,Substantial,Airplane,N5210A,CESSNA,172,No,1.0,Reciprocating,091,Instructional,Aviation Adventures,0.0,0.0,0.0,1.0,VMC,Unknown,"An inflight bird strike, which resulted in wing spar damage.",25-09-2020,1.0,0.0,0.0,0.0,False,CESSNA_172
20150625X33609,Accident,ERA15LA251,2015-06-24,"East Moriches, NY",United States,404929N,0072453W,49N,LUFKER,Non-Fatal,Substantial,Airplane,N84927,AERONCA,7AC,No,1.0,Reciprocating,091,Personal,,0.0,0.0,1.0,1.0,VMC,Unknown,"The pilot's failure to maintain directional control while taking off in a crosswind, which resulted in a collision with a tree.",25-09-2020,2.0,0.0,0.0,0.0,False,AERONCA_7AC
20150702X44556,Accident,GAA15CA156,2015-06-26,"Vernal, UT",United States,402641N,1093041W,VEL,VERNAL RGNL,Non-Fatal,Substantial,Airplane,N3159E,CESSNA,172N,No,1.0,Reciprocating,091,Personal,,0.0,0.0,0.0,2.0,VMC,Unknown,"The pilot's failure to maintain directional control during landing in crosswind conditions, which resulted in a runway excursion and an impact with an airport sign.",25-09-2020,2.0,0.0,0.0,0.0,False,CESSNA_172N
20150628X90626,Accident,ERA15FA254,2015-06-28,"Plainville, MA",United States,042111N,0712149W,,,Fatal,Destroyed,Airplane,N5626D,BEECH,A36,No,1.0,Reciprocating,091,Personal,,3.0,0.0,0.0,0.0,IMC,Unknown,The total loss of engine power due to the failure of the alternator drive coupling. Contributing to the accident was the pilot's inability to locate and navigate to a suitable forced landing site due to low cloud ceilings.,25-09-2020,3.0,1.0,0.0,1.0,True,BEECH_A36
20150629X64512,Accident,GAA15CA146,2015-06-28,"Huntsville, AL",United States,345134N,0863327W,MDQ,HUNTSVILLE EXECUTIVE AIRPORT T,Non-Fatal,Substantial,Airplane,N19337,CESSNA,150L,No,1.0,Reciprocating,091,Personal,AERO QUEST LLC,0.0,0.0,0.0,1.0,VMC,Unknown,"The pilot's failure to maintain pitch control during the landing touchdown, resulting in a porpoise, and firewall damage.",25-09-2020,1.0,0.0,0.0,0.0,False,CESSNA_150L
20150708X81300,Accident,GAA15CA167,2015-06-28,"Durango, CO",United States,371211N,0107529W,DRO,DURANGO-LA PLATA COUNTY,Non-Fatal,Substantial,Airplane,N170MW,CESSNA,170B,No,1.0,Reciprocating,091,Personal,,0.0,0.0,0.0,1.0,VMC,Unknown,"The pilot's decision to taxi behind a turbojet airplane into jet blast, which resulted in the airplane being blown off an active taxiway and flipped upside down onto terrain.",25-09-2020,1.0,0.0,0.0,0.0,False,CESSNA_170B
20150630X85451,Accident,ERA15CA256,2015-06-30,"Raymond, MS",United States,321816N,0902438W,JVW,John Bell Williams Airport,Non-Fatal,Substantial,Airplane,N4027V,CESSNA,170,No,1.0,Reciprocating,091,Personal,,0.0,0.0,0.0,3.0,VMC,Unknown,The flight instructor's inadequate preflight inspection of the fuel system resulting in a total loss of engine power due to fuel contamination.,25-09-2020,3.0,0.0,0.0,0.0,False,CESSNA_170
20150714X51846,Accident,GAA15CA183,2015-06-30,"Cahokia, IL",United States,383417N,0090935W,CPS,ST LOUIS DOWNTOWN,Non-Fatal,Substantial,Airplane,N3888C,CESSNA,180,No,1.0,Reciprocating,091,Flight Test,,0.0,0.0,0.0,2.0,VMC,Unknown,The pilot's failure to maintain directional control during the landing roll which resulted in a ground loop.,25-09-2020,2.0,0.0,0.0,0.0,False,CESSNA_180
20150703X91507,Accident,ERA15LA257,2015-07-01,"Galax Hillsville, VA",United States,364621N,0804917W,HLX,Twin County Airport,Non-Fatal,Substantial,Airplane,N43503,PIPER,PA28,No,1.0,Reciprocating,091,Personal,"KEMPFER, ROGER L",0.0,1.0,0.0,1.0,VMC,Unknown,"The pilot's failure to maintain adequate airspeed while turning onto the final approach leg of the traffic pattern, which led to the airplane exceeding its critical angle-of-attack and experiencing an aerodynamic stall.",25-09-2020,2.0,0.0,0.5,0.5,False,PIPER_PA28
20150703X14100,Accident,ANC15LA044,2015-07-03,"Wasilla, AK",United States,061308N,1493540W,77AK,Tidewater Airport,Non-Fatal,Substantial,Airplane,N9189D,PIPER,PA-18,No,1.0,Reciprocating,091,Flight Test,,0.0,0.0,0.0,1.0,VMC,Unknown,"The partial loss of engine power after takeoff for reasons that could not be determined because postaccident examination of the airframe and engine did not reveal any anomalies that would have precluded normal operation.",25-09-2020,1.0,0.0,0.0,0.0,False,PIPER_PA-18
20150703X93830,Accident,CEN15FA289,2015-07-03,"Bartlett, IL",United States,415745N,0088107W,,,Fatal,Destroyed,Airplane,N62681,CESSNA,172P,No,1.0,Reciprocating,091,Personal,FOX FLYING CLUB INC,1.0,0.0,0.0,0.0,VMC,Unknown,"The pilots loss of airplane control for reasons that could not be determined because an examination of the airplane did not reveal any preimpact abnormalities. ",25-09-2020,1.0,1.0,0.0,1.0,True,CESSNA_172P
20150707X72048,Accident,GAA15CA162,2015-07-03,"Lubbock, TX",United States,333914N,1014944W,LBB,LUBBOCK PRESTON SMITH INTL,Non-Fatal,Substantial,Airplane,N6326J,CESSNA,172N,No,1.0,Reciprocating,091,Instructional,HUB CITY AVIATION INC,0.0,0.0,0.0,1.0,VMC,Unknown,The student pilot's improper flare during landing which resulted in abnormal runway contact and damage to the firewall.,25-09-2020,1.0,0.0,0.0,0.0,False,CESSNA_172N
20150704X21503,Accident,WPR15CA207,2015-07-04,"Carlsbad, CA",United States,335830N,1173812W,,,Non-Fatal,Substantial,Airplane,N8075P,PIPER,PA 18-150,No,1.0,Reciprocating,091,Banner Tow,,0.0,0.0,0.0,1.0,VMC,Unknown,The pilot's failure to manage the fuel system properly during a banner tow operation resulting in a loss of engine power due to fuel starvation.,25-09-2020,1.0,0.0,0.0,0.0,False,PIPER_PA 18-150
20150706X51606,Accident,ANC15LA046,2015-07-05,"Anchorage, AK",United States,061438N,1494948W,,,Non-Fatal,Substantial,Airplane,N4861D,CESSNA,182,No,1.0,Reciprocating,091,Personal,,0.0,0.0,0.0,3.0,VMC,Unknown,"The total loss of engine power due to carburetor icing, which resulted from the pilots failure to use carburetor heat.",25-09-2020,3.0,0.0,0.0,0.0,False,CESSNA_182
20150709X73022,Accident,GAA15CA173,2015-07-06,"Athens, TN",United States,352414N,0843332W,MMI,MCMINN COUNTY,Non-Fatal,Substantial,Airplane,N234CF,CESSNA,182,No,1.0,Reciprocating,091,Personal,"Crystal Air, Inc.",0.0,0.0,0.0,4.0,VMC,Unknown,"The failure of the taxiway surface due to a sink hole, which resulted in the right main landing gear sinking into terrain causing substantial damage to the fuselage.",25-09-2020,4.0,0.0,0.0,0.0,False,CESSNA_182
20150707X10125,Accident,CEN15LA298,2015-07-07,"Houston, TX",United States,295821N,0095274W,IAH,GEORGE BUSH INTERCONTINENTAL/H,Non-Fatal,Substantial,Airplane,N422PB,CIRRUS DESIGN CORP,SR22,No,1.0,Reciprocating,091,Business,AIRCCS LLC,0.0,2.0,0.0,0.0,VMC,Unknown,"Maintenance personnel's improper installation of the propeller governor, which resulted in damage to the governor drive gear and its subsequent failure and a subsequent loss of engine power.",25-09-2020,2.0,0.0,1.0,1.0,False,CIRRUS DESIGN CORP_SR22
20150707X22207,Accident,ERA15MA259,2015-07-07,"Moncks Corner, SC",United States,033939N,0795928W,MKS,BERKELEY COUNTY,Fatal,Destroyed,Airplane,N3601V,CESSNA,150M,No,1.0,Reciprocating,091,Personal,,2.0,1.0,0.0,0.0,VMC,Unknown,"The approach controller's failure to provide an appropriate resolution to the conflict between the F-16 and the Cessna. Contributing to the accident were the inherent limitations of the see-and-avoid concept, resulting in both pilots' inability to take evasive action in time to avert the collision.",15-06-2021,3.0,0.6666666666666666,0.3333333333333333,1.0,True,CESSNA_150M
20150716X95232,Accident,ERA15LA268,2015-07-10,"Buffalo, NY",United States,425642N,0784418W,BUF,Buffalo Niagara International,Non-Fatal,Substantial,Airplane,C-FHER,CESSNA,170,No,1.0,Reciprocating,091,Personal,,0.0,0.0,0.0,1.0,VMC,Unknown,"The pilots failure to maintain directional control of the airplane during the landing with a light quartering tailwind, which resulted in the failure of the landing gear and a subsequent ground loop.
",25-09-2020,1.0,0.0,0.0,0.0,False,CESSNA_170
20150714X75059,Accident,ERA15LA265,2015-07-11,"Mount Dora, FL",United States,028506N,0813743W,X55,MID FLORIDA AIR SERVICE,Non-Fatal,Substantial,Airplane,N28864,LUSCOMBE,8A,No,1.0,Reciprocating,091,Instructional,SIMPSON V DAVID,0.0,0.0,0.0,2.0,VMC,Unknown,"Excessive particulate contamination in the fuel tank, which resulted in the interruption of the fuel flow to the engine and a partial loss of power. The source of the contamination could not be determined based on the available information.",25-09-2020,2.0,0.0,0.0,0.0,False,LUSCOMBE_8A
20150805X70830,Accident,GAA15CA213,2015-07-11,"Dauphin Island, AL",United States,301538N,0088740W,4R9,DAUPHIN ISLAND,Non-Fatal,Substantial,Airplane,N185DK,CESSNA,A185F,No,1.0,Reciprocating,091,Personal,,0.0,0.0,0.0,2.0,VMC,Unknown,The pilot's loss of directional control during the landing roll in gusty wind conditions which resulted in a ground loop and impact with terrain.,25-09-2020,2.0,0.0,0.0,0.0,False,CESSNA_A185F
20150713X85701,Accident,ANC15LA048,2015-07-12,"Juneau, AK",United States,582124N,1343449W,JNU,JUNEAU INTL,Non-Fatal,Substantial,Airplane,N3607Y,CESSNA,210,No,1.0,Reciprocating,091,Personal,,0.0,0.0,0.0,2.0,VMC,Unknown,"A loss of hydraulic fluid due to a fractured left main landing gear hydraulic actuator as a result of a fatigue crack, which led to the landing gear collapsing upon touchdown.
",25-09-2020,2.0,0.0,0.0,0.0,False,CESSNA_210
20150721X85141,Accident,ANC15CA051,2015-07-14,"Homer, AK",United States,621048N,1595027W,,,Non-Fatal,Substantial,Airplane,N72784,CESSNA,140,No,1.0,Reciprocating,091,Personal,Joshua M. Mastre,0.0,0.0,0.0,2.0,VMC,Unknown,The pilot's decision to fly at a low altitude in mountainous terrain and weather conditions conducive to downdrafts.,25-09-2020,2.0,0.0,0.0,0.0,False,CESSNA_140
20150803X40154,Accident,GAA15CA207,2015-07-16,"Rosamond, CA",United States,345214N,1181220W,L00,ROSAMOND SKYPARK,Non-Fatal,Substantial,Airplane,N8028A,CESSNA,170B,No,1.0,Reciprocating,091,Personal,WANG GRACE H,0.0,0.0,0.0,3.0,VMC,Unknown,"The pilot's failure to maintain directional control during the takeoff roll, resulting in a collision with terrain.",25-09-2020,3.0,0.0,0.0,0.0,False,CESSNA_170B
20150721X83402,Accident,CEN15LA309,2015-07-17,"Anoka, MN",United States,045829N,0931236W,ANE,ANOKA COUNTY-BLAINE ARPT(JANES,Non-Fatal,Substantial,Airplane,N6511V,CESSNA,172RG,No,1.0,Reciprocating,091,Personal,,0.0,0.0,0.0,2.0,VMC,Unknown,Failure of the left landing gear actuator for reasons that could not be determined because the actuator was not made available for examination.,25-09-2020,2.0,0.0,0.0,0.0,False,CESSNA_172RG
20150720X85830,Accident,GAA15CA189,2015-07-18,"Hanksville, UT",United States,383358N,1105725W,U660,Hidden Splendor,Non-Fatal,Substantial,Airplane,N735JB,CESSNA,182Q,No,1.0,Reciprocating,091,Personal,REYNOR SHINE LLC,0.0,0.0,0.0,2.0,VMC,Unknown,"The pilot's failure to maintain directional control during the takeoff roll, which resulted in a runway excursion and a collision with terrain.",25-09-2020,2.0,0.0,0.0,0.0,False,CESSNA_182Q
20150721X30025,Accident,ERA15LA274,2015-07-19,"Linden, NJ",United States,040373N,0741440W,LDJ,LINDEN,Non-Fatal,Substantial,Airplane,N962SP,CESSNA,172S,No,1.0,Reciprocating,091,Personal,RICHMOND PILOTS CORP,0.0,0.0,0.0,4.0,VMC,Unknown,"The pilots delayed decision to reject the takeoff, which resulted in a runway overrun. Contributing to the accident was the pilots failure to properly configure the flaps for maximum takeoff performance with the airplane near its maximum gross weight. ",25-09-2020,4.0,0.0,0.0,0.0,False,CESSNA_172S
20150722X71220,Accident,GAA15CA193,2015-07-19,"Oxford, IA",United States,414530N,0914316W,IA24,GREEN CASTLE,Non-Fatal,Substantial,Airplane,N45508,LUSCOMBE,8A,No,1.0,Reciprocating,091,Personal,,0.0,1.0,0.0,1.0,VMC,Unknown,"The pilot's selection of unsuitable terrain for takeoff based on the runway and density altitude conditions, which resulted in a runway excursion and impact with terrain.",25-09-2020,2.0,0.0,0.5,0.5,False,LUSCOMBE_8A
20150721X95723,Accident,WPR15LA220,2015-07-21,"Prichard, ID",United States,474041N,0115569W,,,Non-Fatal,Substantial,Airplane,N759LV,CESSNA,182Q,No,1.0,Reciprocating,091,Aerial Observation,INTERSTATE AVIATION INC,0.0,0.0,0.0,2.0,VMC,Unknown,A total loss of engine power due to the fatigue failure of the No. 6 cylinder piston pin.,25-09-2020,2.0,0.0,0.0,0.0,False,CESSNA_182Q
20150727X42358,Accident,ANC15LA056,2015-07-21,"Dillingham, AK",United States,005930N,1583453W,0Z3,SHANNONS POND,Non-Fatal,Substantial,Airplane,N8761C,PIPER,PA 18-150,No,1.0,Reciprocating,091,Personal,FLENSBURG SUSAN L,0.0,0.0,0.0,2.0,VMC,Unknown,"The pilot's failure to attain adequate airspeed during initial climb after takeoff, which resulted in an aerodynamic stall. Contributing to the accident was the pilot's improper decision to continue a takeoff even though the airplane was not airborne by the planned takeoff decision point.",25-09-2020,2.0,0.0,0.0,0.0,False,PIPER_PA 18-150
20150723X82826,Accident,ANC15CA054,2015-07-22,"Talkeetna, AK",United States,062271N,1494722W,,,Non-Fatal,Substantial,Airplane,N323DH,PIPER,PA 18-150,No,1.0,Reciprocating,091,Positioning,,0.0,0.0,0.0,1.0,VMC,Unknown,"The pilot's inadequate compensation for wind conditions, and improper recovery from a bounced landing resulting in a loss of control and collision with terrain.",25-09-2020,1.0,0.0,0.0,0.0,False,PIPER_PA 18-150
20150723X32606,Accident,ANC15CA052,2015-07-23,"Wasilla, AK",United States,613654N,0149378W,,,Non-Fatal,Substantial,Airplane,N5722B,CESSNA,182,No,1.0,Reciprocating,091,Personal,BITNEY DEBORAH M,0.0,0.0,0.0,4.0,VMC,Unknown,"The pilot's failure to ensure adequate fuel was onboard to complete the flight, which resulted in fuel exhaustion and the subsequent loss of engine power. Contributing to the accident was the improperly calibrated fuel quantity indication system.",25-09-2020,4.0,0.0,0.0,0.0,False,CESSNA_182
20150803X45031,Accident,GAA15CA208,2015-07-23,"North Vernon, IN",United States,039242N,0853613W,OVO,NORTH VERNON,Non-Fatal,Substantial,Airplane,N133VU,CESSNA,172R,No,1.0,Reciprocating,091,Personal,VINCENNES UNIVERSITY,0.0,0.0,0.0,1.0,VMC,Unknown,"The pilot's failure to maintain pitch control during the landing touchdown, resulting in a hard landing.",25-09-2020,1.0,0.0,0.0,0.0,False,CESSNA_172R
20150810X74120,Accident,GAA15CA220,2015-07-23,"Apopka, FL",United States,284226N,0813454W,X04,ORLANDO APOPKA,Non-Fatal,Substantial,Airplane,N704SB,CESSNA,150M,No,1.0,Reciprocating,091,Personal,"Heartland Fliers, LLC",0.0,0.0,0.0,2.0,VMC,Unknown,"Following a bird strike during takeoff, the pilot's decision to land without sufficient runway remaining to safely stop the airplane, which resulted in an over-run, collision with terrain, and nose over.",25-09-2020,2.0,0.0,0.0,0.0,False,CESSNA_150M
20150728X51412,Accident,ERA15LA286,2015-07-25,"Poughkeepsie, NY",United States,413736N,0073533W,POU,Dutchess County Airport,Non-Fatal,Substantial,Airplane,N6677D,BEECH,A36,No,1.0,Reciprocating,091,Personal,,0.0,1.0,0.0,1.0,VMC,Unknown,"A leaking fuel discharge fitting, which resulted in a partial loss of engine power and an off-airport, gear-up landing.",25-09-2020,2.0,0.0,0.5,0.5,False,BEECH_A36
20150803X50048,Accident,CEN15LA333,2015-08-01,"Watertown, WI",United States,043957N,0884310W,KRYV,Watertown Municipal,Non-Fatal,Substantial,Airplane,N1685R,CESSNA,182,No,1.0,Reciprocating,091,Personal,,0.0,0.0,1.0,0.0,VMC,Unknown,"The total loss of engine power due to carburetor icing. ",25-09-2020,1.0,0.0,0.0,0.0,False,CESSNA_182
20150803X45641,Accident,CEN15LA334,2015-08-02,"Chicago, IL",United States,041581N,0875339W,ORD,Chicago O'Hare International,Non-Fatal,Substantial,Airplane,N942AC,CESSNA,208B,No,1.0,Turbo Prop,135,Unknown,"Multi-Aero, Inc.",0.0,2.0,0.0,7.0,IMC,Unknown,"An encounter with a wind gust during ground maneuvering and the captains improper flight control positioning to account for wind conditions, which resulted in the airplane being blown onto its left wing.",25-09-2020,9.0,0.0,0.2222222222222222,0.2222222222222222,False,CESSNA_208B
20150806X02755,Accident,GAA15CA214,2015-08-03,"Miami, FL",United States,253851N,0080260W,TMB,MIAMI EXECUTIVE,Non-Fatal,Substantial,Airplane,N6223D,CESSNA,172N,No,1.0,Reciprocating,091,Instructional,ADF Airways,0.0,0.0,0.0,1.0,VMC,Unknown,The student pilot's failure to maintain pitch control resulting in a hard landing and damage to the airplane firewall.,25-09-2020,1.0,0.0,0.0,0.0,False,CESSNA_172N
20150805X31710,Accident,CEN15LA336,2015-08-04,"Austin, TX",United States,030104N,0973824W,AUS,AUSTIN-BERGSTROM INTL,Non-Fatal,Substantial,Airplane,N17544,BEECH,A36,No,1.0,Reciprocating,091,Personal,,0.0,2.0,0.0,0.0,VMC,Unknown,A total loss of engine power due to an excessively rich fuel mixture as a result of the improper adjustment of the fuel pump aneroid.,25-09-2020,2.0,0.0,1.0,1.0,False,BEECH_A36
20150805X75232,Incident,CEN15IA337,2015-08-05,"Denver, CO",United States,395142N,1044023W,KDEN,Denver International Airport,Non-Fatal,Minor,Airplane,N779SW,BOEING,737,No,2.0,Turbo Fan,121,Unknown,Southwest Airlines,0.0,0.0,0.0,148.0,VMC,Unknown,"The gate lead/pushback driver's failure to recognize that the provisioning truck was within the safety zone of the gate during his walkaround due to distractions, which resulted in the subsequent collision between the airplane and the truck. Contributing to the collision was the provisioning truck driver's failure to recognize he was parked in the safety zone of an active gate adjacent to his assigned gate, and the guide agent's improper assumption that the safety zone was properly cleared by the gate lead/pushback driver.",25-09-2020,148.0,0.0,0.0,0.0,False,BOEING_737
